game_number,server_name,scores,ranking,tournament_scores,num_players,map,map_rivers_count,map_sites_count,map_mines_count,name,param1
3145,ConnectClosestMinesAi,15416,0,16,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
3145,LochKillerAi,7889,3,13,16,oxford-sparse.json,1132,614,1,LochKillerAi,NA
3145,ConnectClosestMinesAi,8429,2,14,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
3145,ConnectClosestMinesAi,11987,1,15,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
3145,Futurer,0,4,12,16,oxford-sparse.json,1132,614,1,40ba787dbaa64c4b9c6d21a475487b2e,1.7395409469086296
3145,LochKillerAi,0,5,11,16,oxford-sparse.json,1132,614,1,LochKillerAi,NA
3145,ConnectClosestMinesAi,0,6,10,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
3145,LochKillerAi,0,7,9,16,oxford-sparse.json,1132,614,1,LochKillerAi,NA
3145,LochKillerAi,0,8,8,16,oxford-sparse.json,1132,614,1,LochKillerAi,NA
3145,ConnectClosestMinesAi,0,9,7,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
3145,LochKillerAi,0,10,6,16,oxford-sparse.json,1132,614,1,LochKillerAi,NA
3145,ConnectClosestMinesAi,0,11,5,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
3145,LochKillerAi,0,12,4,16,oxford-sparse.json,1132,614,1,LochKillerAi,NA
3145,ConnectClosestMinesAi,0,13,3,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
3145,ConnectClosestMinesAi,0,14,2,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
3145,ConnectClosestMinesAi,0,15,1,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
3146,ConnectClosestMinesAi,27991,5,3,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
3146,ConnectClosestMinesAi,27610,4,4,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
3146,Futurer,27942,0,8,8,boston-sparse.json,945,488,8,dad858fa880a455d8a553068517b0dea,0.741080751244956
3146,LochKillerAi,4625,2,6,8,boston-sparse.json,945,488,8,LochKillerAi,NA
3146,ConnectClosestMinesAi,53941,1,7,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
3146,ConnectClosestMinesAi,76679,6,2,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
3146,LochKillerAi,15113,7,1,8,boston-sparse.json,945,488,8,LochKillerAi,NA
3146,LochKillerAi,9810,3,5,8,boston-sparse.json,945,488,8,LochKillerAi,NA
3147,ConnectClosestMinesAi,2220,2,6,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
3147,LochKillerAi,1329,5,3,8,tube.json,386,301,5,LochKillerAi,NA
3147,ConnectClosestMinesAi,7882,3,5,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
3147,ConnectClosestMinesAi,2683,6,2,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
3147,LochKillerAi,1171,7,1,8,tube.json,386,301,5,LochKillerAi,NA
3147,LochKillerAi,5009,0,8,8,tube.json,386,301,5,LochKillerAi,NA
3147,LochKillerAi,2478,1,7,8,tube.json,386,301,5,LochKillerAi,NA
3147,Futurer,2335,4,4,8,tube.json,386,301,5,2ea42bae472e4abf9c4cd9f24f3d753c,1.5493261256510191
3148,ConnectClosestMinesAi,15416,0,16,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
3148,ConnectClosestMinesAi,7889,3,13,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
3148,ConnectClosestMinesAi,8429,2,14,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
3148,ConnectClosestMinesAi,11987,1,15,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
3148,LochKillerAi,0,4,12,16,oxford-sparse.json,1132,614,1,LochKillerAi,NA
3148,ConnectClosestMinesAi,0,5,11,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
3148,LochKillerAi,0,6,10,16,oxford-sparse.json,1132,614,1,LochKillerAi,NA
3148,ConnectClosestMinesAi,0,7,9,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
3148,LochKillerAi,0,8,8,16,oxford-sparse.json,1132,614,1,LochKillerAi,NA
3148,ConnectClosestMinesAi,0,9,7,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
3148,LochKillerAi,0,10,6,16,oxford-sparse.json,1132,614,1,LochKillerAi,NA
3148,ConnectClosestMinesAi,0,11,5,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
3148,LochKillerAi,0,12,4,16,oxford-sparse.json,1132,614,1,LochKillerAi,NA
3148,Futurer,0,13,3,16,oxford-sparse.json,1132,614,1,40ba787dbaa64c4b9c6d21a475487b2e,1.7395409469086296
3148,LochKillerAi,0,14,2,16,oxford-sparse.json,1132,614,1,LochKillerAi,NA
3148,ConnectClosestMinesAi,0,15,1,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
3149,ConnectClosestMinesAi,92049,0,8,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
3149,ConnectClosestMinesAi,34938,7,1,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
3149,ConnectClosestMinesAi,31508,4,4,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
3149,ConnectClosestMinesAi,8843,1,7,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
3149,ConnectClosestMinesAi,39661,2,6,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
3149,ConnectClosestMinesAi,23971,5,3,8,boston-sparse.json,945,488,8,ConnectClosestMinesAi,NA
3149,LochKillerAi,19639,6,2,8,boston-sparse.json,945,488,8,LochKillerAi,NA
3149,Futurer,79921,3,5,8,boston-sparse.json,945,488,8,8a5f44b9769740da9391cf4e1ecc51fc,1.770349300974824
3150,LochKillerAi,2806,4,4,8,tube.json,386,301,5,LochKillerAi,NA
3150,LochKillerAi,4034,3,5,8,tube.json,386,301,5,LochKillerAi,NA
3150,ConnectClosestMinesAi,2117,5,3,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
3150,Futurer,5268,1,7,8,tube.json,386,301,5,9e151c85a50145fc9b905733cdd80948,1.251080900076566
3150,ConnectClosestMinesAi,6020,6,2,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
3150,ConnectClosestMinesAi,5144,0,8,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
3150,LochKillerAi,2934,7,1,8,tube.json,386,301,5,LochKillerAi,NA
3150,ConnectClosestMinesAi,2802,2,6,8,tube.json,386,301,5,ConnectClosestMinesAi,NA
3151,ConnectClosestMinesAi,15416,0,16,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
3151,ConnectClosestMinesAi,7889,3,13,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
3151,ConnectClosestMinesAi,8429,2,14,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
3151,LochKillerAi,11987,1,15,16,oxford-sparse.json,1132,614,1,LochKillerAi,NA
3151,ConnectClosestMinesAi,0,4,12,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
3151,ConnectClosestMinesAi,0,5,11,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
3151,ConnectClosestMinesAi,0,6,10,16,oxford-sparse.json,1132,614,1,ConnectClosestMinesAi,NA
